h3_index,SOC_res_250_b0 (g/kg),SOC_res_250_b10 (g/kg),soil_moisture_res_250_sm_surface (m3/m3),soil_pH_res_250_b0 (pH),soil_pH_res_250_b10 (pH),soil_temp_res_250_soil_temp_layer1 (K),lon,lat,point_count,h3_boundary_geojson,biochar_suitability_score,soil_quality_index,suitability_grade,color_hex,recommendation,property_ratings_moisture,property_scores_moisture,property_ratings_soc,property_scores_soc,property_ratings_ph,property_scores_ph,property_ratings_temperature,property_scores_temperature,suitability_score
858b8a4ffffffff,0.0,0.0,,0.0,0.0,,-56.836837607746006,-8.991819168880882,4441,"[[-56.794116209889296, -9.075616986001718], [-56.74492895034334, -8.997351852305693], [-56.78773167976775, -8.913524089012432], [-56.87965415063766, -8.908000933232836], [-56.92878995488618, -8.986238594866798], [-56.8860548375631, -9.070026885074638]]",70.83,29.17,Moderate Suitability,#f57c00,Suitable – biochar recommended,Good,3.0,Very Poor,0.0,Very Poor,0.0,Good,3.0,7.083
858b8a53fffffff,4.441117,4.4717407,0.2768392,4.060775,4.057127,299.02,-56.84970752870975,-9.315783105606846,4441,"[[-56.80689314873464, -9.39956052092518], [-56.75768705520656, -9.321443779555256], [-56.80050336572451, -9.237629975241727], [-56.89245815342984, -9.231973027234096], [-56.94161269982173, -9.31006313604189], [-56.89886409969779, -9.393836826956878]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Poor,1.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,7.7780000000000005
858b8a57fffffff,3.0707846,3.1271415,0.27584165,2.3707845,2.371596,299.00677,-56.98431565554554,-9.226215869251577,4436,"[[-56.94161269982173, -9.31006313604189], [-56.89245815342984, -9.231973027234096], [-56.93520001172134, -9.14819137898382], [-57.027028452177504, -9.142540127955947], [-57.07613100832138, -9.220603201569944], [-57.03345720743022, -9.3043445628453]]",87.5,12.5,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Poor,1.0,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,8.75
858b8a5bfffffff,0.0,0.0,,0.0,0.0,,-56.70847029383993,-9.243362850269785,4448,"[[-56.66560666417346, -9.327105656890465], [-56.616358934461545, -9.248887462755803], [-56.65924255523471, -9.165034037998092], [-56.75130669036932, -9.159438429054891], [-56.80050336572451, -9.237629975241727], [-56.75768705520656, -9.321443779555256]]",70.83,29.17,Moderate Suitability,#f57c00,Suitable – biochar recommended,Good,3.0,Very Poor,0.0,Very Poor,0.0,Good,3.0,7.083
858b8a63fffffff,0.0,0.0,,0.0,0.0,,-57.105778299141434,-8.813094511748757,4426,"[[-57.063262749569446, -8.896900795034302], [-57.01417884345852, -8.818691009760956], [-57.05683257159947, -8.734932707597581], [-57.14850199623913, -8.729424002129575], [-57.19753356524165, -8.807605507639753], [-57.1549481389556, -8.891323998893853]]",70.83,29.17,Moderate Suitability,#f57c00,Suitable – biochar recommended,Good,3.0,Very Poor,0.0,Very Poor,0.0,Good,3.0,7.083
858b8a67fffffff,0.0,0.0,,0.0,0.0,,-57.24007081483157,-8.723948622654307,4423,"[[-57.19753356524165, -8.807605507639753], [-57.14850199623913, -8.729424002129575], [-57.191080782468525, -8.645702170639007], [-57.282622588365705, -8.640201821082945], [-57.331601385166906, -8.71835464434412], [-57.289091239633656, -8.80203649980805]]",70.83,29.17,Moderate Suitability,#f57c00,Suitable – biochar recommended,Good,3.0,Very Poor,0.0,Very Poor,0.0,Good,3.0,7.083
858b8a6bfffffff,0.0,0.0,,0.0,0.0,,-56.96505287635379,-8.740420728790614,4432,"[[-56.922382527857415, -8.824207318740266], [-56.87325609119448, -8.74589771206672], [-56.9159777291772, -8.662100093134164], [-57.00775798707833, -8.65665139785638], [-57.05683257159947, -8.734932707597581], [-57.01417884345852, -8.818691009760956]]",70.83,29.17,Moderate Suitability,#f57c00,Suitable – biochar recommended,Good,3.0,Very Poor,0.0,Very Poor,0.0,Good,3.0,7.083
858b8a6ffffffff,0.0,0.0,,0.0,0.0,,-57.099394296472184,-8.651127636363636,4422,"[[-57.05683257159947, -8.734932707597581], [-57.00775798707833, -8.65665139785638], [-57.05040502595942, -8.572890083629678], [-57.14205848892824, -8.567449561975803], [-57.191080782468525, -8.645702170639007], [-57.14850199623913, -8.729424002129575]]",70.83,29.17,Moderate Suitability,#f57c00,Suitable – biochar recommended,Good,3.0,Very Poor,0.0,Very Poor,0.0,Good,3.0,7.083
858b8a73fffffff,1.7009937,1.7398374,0.2716837,1.1961383,1.1953251,299.04214,-57.112266695573624,-8.975024785682024,4428,"[[-57.06969556132467, -9.058791804418302], [-57.02060233133942, -8.980654766271833], [-57.063262749569446, -8.896900795034302], [-57.1549481389556, -8.891323998893853], [-57.203988985665305, -8.969433178658049], [-57.16139691853149, -9.053147013872016]]",87.5,12.5,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Poor,1.0,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,8.75
858b8a77fffffff,1.44266,1.6032572,0.27775705,1.1181633,1.1181859,299.0519,-57.246509733318256,-8.885710983940285,4421,"[[-57.203988985665305, -8.969433178658049], [-57.1549481389556, -8.891323998893853], [-57.19753356524165, -8.807605507639753], [-57.289091239633656, -8.80203649980805], [-57.33807926784737, -8.880117419456676], [-57.29556253154996, -8.963795607869635]]",87.5,12.5,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Poor,1.0,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,8.75
858b8a7bfffffff,0.0,0.0,,0.0,0.0,,-56.97141121209387,-8.90241797698556,4432,"[[-56.92878995488618, -8.986238594866798], [-56.87965415063766, -8.908000933232836], [-56.922382527857415, -8.824207318740266], [-57.01417884345852, -8.818691009760956], [-57.063262749569446, -8.896900795034302], [-57.02060233133942, -8.980654766271833]]",70.83,29.17,Moderate Suitability,#f57c00,Suitable – biochar recommended,Good,3.0,Very Poor,0.0,Very Poor,0.0,Good,3.0,7.083
858b8a83fffffff,3.67015,3.5881417,0.2627893,4.576193,4.5722857,298.86557,-57.41298991731031,-9.604080629486596,4402,"[[-57.37050835310237, -9.687729092942792], [-57.32147413475425, -9.610025844914405], [-57.36401724162721, -9.526375429582982], [-57.45552538534174, -9.520470327827192], [-57.50450612118096, -9.59814702944512], [-57.462032286428446, -9.681755382008289]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8a87fffffff,4.0536976,3.824801,0.26645684,4.6707397,4.6653924,298.87564,-57.54698487463026,-9.514619520591582,4395,"[[-57.50450612118096, -9.59814702944512], [-57.45552538534174, -9.520470327827192], [-57.49799267585437, -9.436852758092312], [-57.58937118875893, -9.430954125800142], [-57.63829801406145, -9.508603885159895], [-57.5959003267208, -9.592179221757366]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8a8bfffffff,3.6715775,3.5768359,0.2719073,4.4781504,4.476564,298.8986,-57.27238209791478,-9.532200718495014,4412,"[[-57.22983707295112, -9.615936651823523], [-57.18075909296827, -9.53812889540238], [-57.22337108738012, -9.454436901234297], [-57.31499226571448, -9.44859424478757], [-57.36401724162721, -9.526375429582982], [-57.32147413475425, -9.610025844914405]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Poor,1.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,7.7780000000000005
858b8a8ffffffff,3.6631818,3.499091,0.27391696,4.6232953,4.6188865,298.9014,-57.40655954977272,-9.442809035681817,4400,"[[-57.36401724162721, -9.526375429582982], [-57.31499226571448, -9.44859424478757], [-57.357528778818164, -9.364934925033527], [-57.44902113583496, -9.359098542464473], [-57.49799267585437, -9.436852758092312], [-57.45552538534174, -9.520470327827192]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8a93fffffff,3.4980679,3.3087065,0.24499701,4.495863,4.4980903,298.83463,-57.41946268765629,-9.76529082768811,4399,"[[-57.37700211469912, -9.848993421760099], [-57.32795865171195, -9.771369300535723], [-57.37050835310237, -9.687729092942792], [-57.462032286428446, -9.681755382008289], [-57.5110222202515, -9.759353379395552], [-57.46854184054892, -9.84295121473859]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Poor,1.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,7.7780000000000005
858b8a97fffffff,4.0307517,3.7441914,0.25212386,4.6571302,4.6535535,298.84393,-57.553445234168564,-9.675719143052392,4390,"[[-57.5110222202515, -9.759353379395552], [-57.462032286428446, -9.681755382008289], [-57.50450612118096, -9.59814702944512], [-57.5959003267208, -9.592179221757366], [-57.644836303233134, -9.669750700388132], [-57.602432121262595, -9.753316508560852]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8a9bfffffff,3.9369042,3.7950523,0.25764996,4.6233773,4.6158195,298.8654,-57.278897625510666,-9.693682824330457,4406,"[[-57.23630570344984, -9.777348147060225], [-57.187218434539055, -9.69961874924339], [-57.22983707295112, -9.615936651823523], [-57.32147413475425, -9.610025844914405], [-57.37050835310237, -9.687729092942792], [-57.32795865171195, -9.771369300535723]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8aa3fffffff,3.7227542,3.5841312,0.27828106,4.680985,4.677474,298.92203,-57.6740819001368,-9.263810822161423,4386,"[[-57.631762382143314, -9.347370560138845], [-57.582844705926114, -9.269643710415368], [-57.62522940602909, -9.186053217537628], [-57.71646199059719, -9.180231661198611], [-57.76532537902469, -9.25793074910659], [-57.723010559487676, -9.341479157342322]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8aa7fffffff,3.549051,3.8463297,0.27992257,4.4406586,4.441848,298.9244,-57.80759690075463,-9.17432190029728,4373,"[[-57.76532537902469, -9.25793074910659], [-57.71646199059719, -9.180231661198611], [-57.758770367102386, -9.09667731048195], [-57.84987201646798, -9.090864297783128], [-57.898680697046096, -9.168535228810638], [-57.85644252403168, -9.252047331486668]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Poor,1.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,7.7780000000000005
858b8aabfffffff,4.1370764,4.4955673,0.2840531,4.557308,4.55965,298.94983,-57.533928971129804,-9.191904691520799,4399,"[[-57.49148188281916, -9.27547305817518], [-57.4425195364552, -9.197642524373645], [-57.484973740623715, -9.11401043059627], [-57.576320876772286, -9.10825047337664], [-57.62522940602909, -9.186053217537628], [-57.582844705926114, -9.269643710415368]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8aaffffffff,3.2913725,3.9503756,0.2869471,4.4607105,4.4628954,298.9529,-57.66766942317323,-9.102488134759845,4393,"[[-57.62522940602909, -9.186053217537628], [-57.576320876772286, -9.10825047337664], [-57.61869908427009, -9.024654357496308], [-57.70991607882534, -9.018902752691707], [-57.758770367102386, -9.09667731048195], [-57.71646199059719, -9.180231661198611]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Poor,1.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,7.7780000000000005
858b8ab3fffffff,3.468337,3.4034169,0.26853177,4.668451,4.659203,298.89243,-57.680565531890664,-9.42503699430524,4390,"[[-57.63829801406145, -9.508603885159895], [-57.58937118875893, -9.430954125800142], [-57.631762382143314, -9.347370560138845], [-57.723010559487676, -9.341479157342322], [-57.77188305015116, -9.419101579391072], [-57.72956178694381, -9.502642744139475]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8ab7fffffff,3.3633668,3.464416,0.26985407,4.5452557,4.5409217,298.9069,-57.814117349908756,-9.335607371578467,4384,"[[-57.77188305015116, -9.419101579391072], [-57.723010559487676, -9.341479157342322], [-57.76532537902469, -9.25793074910659], [-57.85644252403168, -9.252047331486668], [-57.90526025988574, -9.329642021987057], [-57.86301569348563, -9.413147864148948]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8abbfffffff,3.86283,3.6578708,0.27616784,4.6258187,4.628003,298.91132,-57.540273614649685,-9.35325219699727,4396,"[[-57.49799267585437, -9.436852758092312], [-57.44902113583496, -9.359098542464473], [-57.49148188281916, -9.27547305817518], [-57.582844705926114, -9.269643710415368], [-57.631762382143314, -9.347370560138845], [-57.58937118875893, -9.430954125800142]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8ac3fffffff,4.1328216,4.06754,0.27764258,4.80061,4.7924104,298.94827,-56.997144719222945,-9.54973548113847,4427,"[[-56.95444597565801, -9.63355346756612], [-56.90527267782786, -9.55561575932195], [-56.94802802064705, -9.47185133870243], [-57.03988859855589, -9.466065546666892], [-57.08900981386886, -9.543977060548508], [-57.0463226270138, -9.627700563070716]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8ac7fffffff,4.0382614,4.004075,0.27792653,4.5669007,4.5627804,298.9385,-57.13161122436042,-9.460260805071316,4417,"[[-57.08900981386886, -9.543977060548508], [-57.03988859855589, -9.466065546666892], [-57.08256909201673, -9.382332459882038], [-57.17430239408165, -9.376551981747022], [-57.22337108738012, -9.454436901234297], [-57.18075909296827, -9.53812889540238]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8acbfffffff,4.386697,4.3055243,0.2818933,4.7681627,4.762413,298.99283,-56.856092724239005,-9.477570841713641,4435,"[[-56.81328556038192, -9.561406095094071], [-56.76407004631748, -9.483365370378172], [-56.80689314873464, -9.39956052092518], [-56.89886409969779, -9.393836826956878], [-56.94802802064705, -9.47185133870243], [-56.90527267782786, -9.55561575932195]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8acffffffff,4.2563233,4.255872,0.27973938,4.6830173,4.677055,298.98083,-56.990787195573624,-9.38801245438121,4428,"[[-56.94802802064705, -9.47185133870243], [-56.89886409969779, -9.393836826956878], [-56.94161269982173, -9.31006313604189], [-57.03345720743022, -9.3043445628453], [-57.08256909201673, -9.382332459882038], [-57.03988859855589, -9.466065546666892]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8ad3fffffff,3.715963,3.4969518,0.2652269,4.627478,4.6252656,298.9176,-57.00355444456988,-9.711428398509822,4429,"[[-56.96086656631619, -9.795167011399586], [-56.91168388928185, -9.71730730746939], [-56.95444597565801, -9.63355346756612], [-57.0463226270138, -9.627700563070716], [-57.09545317533675, -9.70553449279137], [-57.05275929426416, -9.78924710385594]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8ad7fffffff,3.8855722,3.6985526,0.26912475,4.6474447,4.644912,298.90454,-57.13808970963365,-9.621805339891452,4422,"[[-57.09545317533675, -9.70553449279137], [-57.0463226270138, -9.627700563070716], [-57.08900981386886, -9.543977060548508], [-57.18075909296827, -9.53812889540238], [-57.22983707295112, -9.615936651823523], [-57.187218434539055, -9.69961874924339]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8adbfffffff,3.7799819,3.7328675,0.2762245,4.663503,4.659919,298.96362,-56.862427982191164,-9.639291559513076,4436,"[[-56.819680602129495, -9.723164177867972], [-56.77045566516539, -9.645200676066768], [-56.81328556038192, -9.561406095094071], [-56.90527267782786, -9.55561575932195], [-56.95444597565801, -9.63355346756612], [-56.91168388928185, -9.71730730746939]]",68.06,31.94,Moderate Suitability,#f57c00,Suitable – biochar recommended,Poor,1.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,6.806
858b8b03fffffff,3.2583315,3.7598252,0.2999584,4.371179,4.367318,298.7946,-58.19354775247069,-8.584235871983452,4351,"[[-58.15152667674957, -8.667703713481405], [-58.10284657248398, -8.58994309583608], [-58.14491177526004, -8.506501915773242], [-58.23558611882555, -8.500863420469384], [-58.28421037310567, -8.578593846432629], [-58.24221621902017, -8.661992960229595]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Poor,1.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,7.7780000000000005
858b8b07fffffff,3.671652,4.057524,0.3016048,4.356121,4.350161,298.73126,-58.32596710906581,-8.495178614588127,4346,"[[-58.28421037310567, -8.578593846432629], [-58.23558611882555, -8.500863420469384], [-58.277574031824265, -8.417464875322421], [-58.36811492799504, -8.41183897238168], [-58.41668292818531, -8.489538813894404], [-58.374766370618076, -8.572895143517806]]",70.83,29.17,Moderate Suitability,#f57c00,Suitable – biochar recommended,Moderate,2.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,7.083
858b8b0bfffffff,3.6054983,4.1892323,0.30351856,4.2437806,4.238557,298.87173,-58.0541204371134,-8.512099409163802,4365,"[[-58.012039446157814, -8.595593456873953], [-57.963312902138355, -8.517730830561469], [-58.005448793246515, -8.434248067136457], [-58.09624062612896, -8.428669513915214], [-58.14491177526004, -8.506501915773242], [-58.10284657248398, -8.58994309583608]]",70.83,29.17,Moderate Suitability,#f57c00,Suitable – biochar recommended,Moderate,2.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,7.083
858b8b0ffffffff,3.2223496,3.8843505,0.30395928,4.272419,4.268059,298.8039,-58.186740495181276,-8.423041507113354,4358,"[[-58.14491177526004, -8.506501915773242], [-58.09624062612896, -8.428669513915214], [-58.1382995382006, -8.345229235184146], [-58.228958685527694, -8.339663092294533], [-58.277574031824265, -8.417464875322421], [-58.23558611882555, -8.500863420469384]]",70.83,29.17,Moderate Suitability,#f57c00,Suitable – biochar recommended,Moderate,2.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,7.083
858b8b13fffffff,3.3445668,3.784961,0.29272348,4.4551125,4.453645,298.80664,-58.200271292755616,-8.745471014213663,4362,"[[-58.15814424410351, -8.828832118230036], [-58.10945518273442, -8.751144491061902], [-58.15152667674957, -8.667703713481405], [-58.24221621902017, -8.661992960229595], [-58.2908493832139, -8.739650823079664], [-58.24884898754395, -8.823049204792813]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Poor,1.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,7.7780000000000005
